2021-10-29 11:03:52.883 [main-114] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:52.884 [main-137] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 方法{ get_first_title }测试用例执行结束
2021-10-29 11:03:57.938 [main-126] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 当前用例测试执行方法为{ get_title2 }
2021-10-29 11:03:57.941 [main-132] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.lambda$null$0 - 第{ 1 }条测试用例开始执行
2021-10-29 11:03:58.510 [main-83] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$5 - 测试用例执行结果为{ 新闻 }
2021-10-29 11:03:58.510 [main-116] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 用例开始添加断言内容
2021-10-29 11:03:58.511 [main-117] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 实际结果为{ 新闻 }
2021-10-29 11:03:58.511 [main-118] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 期望结果为{ 新闻 }
2021-10-29 11:03:58.512 [main-120] INFO  com.framework.basetest.BaseTestCaseExcutor.lambda$null$4 - 添加断言结束
2021-10-29 11:03:58.512 [main-137] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.startMethod - 方法{ get_title2 }测试用例执行结束
2021-10-29 11:03:58.516 [main-83] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest }共执行{ 3 }条用例，测试用例开始统一断言
2021-10-29 11:03:58.516 [main-85] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 统一断言结束
2021-10-29 11:03:58.516 [main-86] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 开始释放资源
2021-10-29 11:04:01.670 [main-146] INFO  com.framework.basedriver.BaseDriver.closeBrowser - chrome浏览器已成功关闭！
2021-10-29 11:04:01.671 [main-90] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 释放资源结束
2021-10-29 11:05:06.113 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.init - 项目模块{ CeshirenPOCodeSearchPageTest }测试用例开始执行
2021-10-29 11:05:06.117 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 11:05:06.118 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 11:05:06.118 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 11:05:06.119 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 11:05:06.119 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 11:05:06.119 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 11:05:06.119 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
2021-10-29 11:05:07.835 [main-83] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 项目模块{ CeshirenPOCodeSearchPageTest }共执行{ 0 }条用例，测试用例开始统一断言
2021-10-29 11:05:07.839 [main-85] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 统一断言结束
2021-10-29 11:05:07.839 [main-86] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.tearDown - 开始释放资源
2021-10-29 11:32:31.622 [main-51] INFO  com.pageobject.testcase.CeshirenPOCodeSearchPageTest.init - 项目模块{ CeshirenPOCodeSearchPageTest }测试用例开始执行
2021-10-29 11:32:31.626 [main-71] INFO  com.framework.basepage.BaseBrowser.<init> - 开始加载浏览器配置信息
2021-10-29 11:32:31.630 [main-80] INFO  com.framework.basepage.BaseBrowser.<init> - browserName=chrome
2021-10-29 11:32:31.630 [main-81] INFO  com.framework.basepage.BaseBrowser.<init> - terminal=pc
2021-10-29 11:32:31.630 [main-82] INFO  com.framework.basepage.BaseBrowser.<init> - deviceName=desktop
2021-10-29 11:32:31.631 [main-83] INFO  com.framework.basepage.BaseBrowser.<init> - remotePort=4444
2021-10-29 11:32:31.631 [main-84] INFO  com.framework.basepage.BaseBrowser.<init> - remoteIP=
2021-10-29 11:32:31.631 [main-85] INFO  com.framework.basepage.BaseBrowser.<init> - browserVersion=
